Kit ID,Borough,Zipcode,Date Collected,Date Received,Lead First_Draw (mg/L),Lead 1-2 Minute Flush (mg/L),Lead 5 Minute Flush (mg/L),Copper First Draw (mg/L),Copper 1-2 Minute Flush (mg/L),Copper 5 minute Flush (mg/L)
14300305,SUNNYSIDE,11104,04/22/2014,04/25/2014,0.007,0.031,0.003,0.11,0.023,0.011
14221099,NEW YORK,10023,04/22/2014,04/29/2014,0,0,,0.2,0.158,
14221089,NEW YORK,10027,04/22/2014,04/29/2014,0.002,0,,0.211,0.039,
14221117,BROOKLYN,11209,04/23/2014,04/28/2014,0,0,,0.096,0.071,
14221046,NEW YORK,10028,04/23/2014,04/29/2014,0,0,,0.221,0.101,
14221129,NEW YORK,10024,04/23/2014,04/30/2014,0,0,,0.044,0.008,
14221101,BRONX,10452,04/23/2014,04/25/2014,0.003,0.001,,0.085,0.013,
14221131,BROOKLYN,11215,04/24/2014,04/29/2014,0.005,0.007,,0.206,0.107,
14221132,BROOKLYN,11216,04/24/2014,04/30/2014,0,0,,0.024,0.028,
14220764,RIDGEWOOD,11385,04/25/2014,04/30/2014,0,0,,0.162,0.032,
14221112,SUNNYSIDE,11104,04/26/2014,04/30/2014,0.005,0.002,,0.031,0.093,
14220989,NEW YORK,10024,04/26/2014,05/01/2014,0.061,0.004,,0.1,0.135,
14221143,BROOKLYN,11223,04/27/2014,05/01/2014,0.006,0.041,,0.134,0.016,
14221167,STATEN ISLAND,10314,04/27/2014,04/30/2014,0,0,,0.154,0.147,
14221144,BROOKLYN,11222,04/27/2014,05/01/2014,0,0,,0.014,0.007,
14221079,FOREST HILLS,11375,04/27/2014,04/30/2014,0.001,0,,0.147,0.016,
14221170,NEW YORK,10031,04/28/2014,05/06/2014,0,0.001,,0.1,0.048,
14220670,BROOKLYN,11249,04/28/2014,05/02/2014,0,0,,0.304,0.233,
14221162,BROOKLYN,11231,04/28/2014,05/01/2014,0,0,,0.27,0.119,
14221138,LONG ISLAND CITY,11101,04/28/2014,05/06/2014,0,0,,0.103,0.024,
14221174,BROOKLYN,11220,04/28/2014,05/01/2014,0.015,0.017,,0.332,0.174,
14221149,BRONX,10456,04/29/2014,05/06/2014,0,0,,0.048,0.092,
14221075,BRONX,10471,04/29/2014,05/05/2014,0,0,,0.162,0.025,
14220904,BROOKLYN,11215,04/29/2014,05/06/2014,0.03,0,,0.166,0.058,
14221054,BROOKLYN,11230,04/29/2014,05/01/2014,0.001,0,,0.43,0.04,
14221154,NEW YORK,10024,04/29/2014,05/01/2014,0.068,0.006,,2.064,1.279,
14221128,BROOKLYN,11215,04/29/2014,05/01/2014,0,0,,0.189,0.032,
14221151,NEW YORK,10002,04/29/2014,05/01/2014,0,0,,0.22,0.013,
12217958,BROOKLYN,11226,04/29/2014,05/02/2014,0.004,0.002,,0.112,0.026,
14221183,BROOKLYN,11217,04/30/2014,05/06/2014,0.001,0.001,,0.14,0.025,
13219517,NEW YORK,10021,04/30/2014,05/02/2014,0,0,,0.051,0.028,
13219942,NEW YORK,10037,04/30/2014,05/08/2014,0,0,,0.149,0.134,
14221166,BRONX,10469,04/30/2014,05/05/2014,0.002,0,,0.216,0.049,
14221146,BRONX,10469,04/30/2014,05/02/2014,0.006,0.054,,0.154,0.02,
14221136,NEW YORK,10280,04/30/2014,05/06/2014,0,0,,0.157,0.123,
14221115,BROOKLYN,11229,05/01/2014,05/06/2014,0,0,,0.203,0.152,
14221168,NEW YORK,10019,05/01/2014,05/06/2014,0.001,0,,0.05,0.024,
14221126,NEW YORK,10031,05/01/2014,05/09/2014,0,0,,0.029,0.017,
14221190,BROOKLYN,11201,05/03/2014,05/09/2014,0.001,0,,0.181,0.035,
14221076,BROOKLYN,11216,05/03/2014,05/08/2014,0.001,0,,0.164,0.062,
14221057,NEW YORK,10003,05/03/2014,05/08/2014,0,0,,0.237,0.167,
14221181,BROOKLYN,11218,05/04/2014,05/13/2014,0,0,,0.149,0.115,
13220335,BROOKLYN,11206,05/04/2014,05/08/2014,0,0,,0.067,0.041,
14221187,NEW YORK,10024,05/04/2014,05/08/2014,0,0,,0.054,0.027,
14221100,STATEN ISLAND,10301,05/05/2014,05/09/2014,0,0.001,,0.042,0.013,
14221199,NEW YORK,10014,05/05/2014,05/09/2014,0,0,,0.148,0.014,
14221196,BROOKLYN,11225,05/06/2014,05/09/2014,0.001,0.004,,0.282,0.176,
14221164,BROOKLYN,11203,05/06/2014,05/08/2014,0,0,,0.197,0.013,
14221150,NEW YORK,10033,05/06/2014,05/12/2014,0.004,0,,0.122,0.021,
14221043,BROOKLYN,11226,05/07/2014,05/16/2014,0.005,0.003,,0.163,0.013,
14221127,STATEN ISLAND,10301,05/07/2014,05/09/2014,0.003,0.001,,0.055,0.016,
14221068,NEW YORK,10010,05/07/2014,05/09/2014,0.001,0,,0.149,0.028,
14221137,BROOKLYN,11222,05/08/2014,05/13/2014,0.032,0.002,,0.2,0.072,
14221188,BROOKLYN,11217,05/08/2014,05/13/2014,0,0,,0.192,0.11,
14221221,BROOKLYN,11215,05/08/2014,05/15/2014,0.004,0.008,,0.24,0.029,
14221030,BROOKLYN,11209,05/10/2014,05/15/2014,0.002,0.002,,0.046,0.027,
14221217,NEW YORK,10027,05/12/2014,05/19/2014,0,0,,0.15,0.027,
14221224,NEW YORK,10128,05/12/2014,05/14/2014,0.005,0.006,,0.118,0.017,
14220832,NEW YORK,10023,05/12/2014,05/15/2014,0,0,,0.022,0.016,
14221163,BROOKLYN,11215,05/13/2014,05/16/2014,0.005,0.008,,0.152,0.09,
14221210,NEW YORK,10023,05/14/2014,05/16/2014,0,0,,0.088,0.065,
14221202,NEW YORK,10014,05/14/2014,05/16/2014,0,0,,0.128,0.046,
14221232,BRONX,10465,05/14/2014,05/19/2014,0.005,0.005,,0.13,0.018,
14221157,BAYSIDE,11360,05/14/2014,05/23/2014,0,0,,0.064,0.037,
14221240,BROOKLYN,11204,05/16/2014,05/20/2014,0.007,0.002,,0.121,0.014,
12217181,STATEN ISLAND,10314,05/18/2014,05/21/2014,0.003,0.012,,0.165,0.018,
14221247,NEW YORK,10128,05/18/2014,05/22/2014,0,0,,0.057,0.115,
14221249,STATEN ISLAND,10304,05/19/2014,05/21/2014,0.002,0,,0.122,0.049,
14221236,BROOKLYN,11233,05/19/2014,05/22/2014,0.004,0.001,,0.336,0.125,
14220768,NEW YORK,10040,05/19/2014,05/23/2014,0.002,0,,0.067,0.016,
14221267,BELLEROSE,11426,05/20/2014,05/28/2014,0.002,0,,0.125,0.035,
14221262,BRONX,10466,05/20/2014,05/27/2014,0.001,0,,0.11,0.016,
14300308,BROOKLYN,11235,05/20/2014,05/23/2014,0.008,0.006,0.003,0.208,0.027,0.021
14221259,BROOKLYN,11238,05/20/2014,05/28/2014,0,0,,0.129,0.118,
14221227,FOREST HILLS,11375,05/20/2014,05/23/2014,0.007,0.066,,0.212,0.033,
14221246,BROOKLYN,11231,05/21/2014,05/29/2014,0.016,0.002,,0.172,0.046,
14221289,FOREST HILLS,11375,05/22/2014,05/30/2014,0,0,,0.068,0.027,
14221287,NEW YORK,10280,05/22/2014,05/30/2014,0,0,,0.068,0.053,
14221284,BROOKLYN,11221,05/22/2014,05/29/2014,0.004,0.007,,0.176,0.132,
14221278,BROOKLYN,11209,05/23/2014,05/29/2014,0,0,,0.049,0.01,
14221315,BAYSIDE,11361,05/24/2014,05/28/2014,0,0.008,,0.186,0.03,
13219747,BROOKLYN,11215,05/24/2014,05/28/2014,0.001,0,,0.143,0.029,
14221147,NEW YORK,10032,05/24/2014,07/09/2014,0,0,,0.044,0.03,
14221245,FOREST HILLS,11375,05/24/2014,05/28/2014,0,0,,0.051,0.087,
14221324,BAYSIDE,11361,05/25/2014,05/28/2014,0.003,0.002,,0.146,0.018,
14221275,NEW YORK,10027,05/25/2014,07/09/2014,0,0,,0.109,0.101,
12218295,BROOKLYN,11218,05/25/2014,07/09/2014,0.002,0,,0.126,0.03,
14220723,LONG ISLAND CITY,11101,05/25/2014,07/09/2014,0,0,,0.334,0.065,
14221255,BROOKLYN,11215,05/25/2014,05/30/2014,0.006,0.02,,0.292,0.164,
14221141,BAYSIDE,11361,05/26/2014,07/09/2014,0.006,0.013,,0.111,0.019,
14221123,NEW YORK,10003,05/26/2014,06/03/2014,0,0,,0.057,0.018,
10206294,BROOKLYN,11238,05/27/2014,07/09/2014,0,0,,0.169,0.105,
14220763,BROOKLYN,11216,05/27/2014,05/29/2014,0.003,0,,0.2,0.055,
14221302,NEW YORK,10010,05/27/2014,06/03/2014,0,0,,0.087,0.041,
14221212,BROOKLYN,11233,05/28/2014,06/03/2014,0.004,0.009,,0.218,0.055,
14221219,BROOKLYN,11238,05/28/2014,07/09/2014,0.001,0,,0.17,0.062,
14221264,BROOKLYN,11215,05/28/2014,06/04/2014,0.002,0.01,,0.06,0.015,
14221316,BROOKLYN,11218,05/28/2014,07/09/2014,0.004,0.002,,0.198,0.021,
14221311,BRONX,10452,05/29/2014,06/04/2014,0.005,0.003,,0.012,0.01,
14221095,BRONX,10470,05/29/2014,07/09/2014,0,0,,0.079,0.017,
14221340,BROOKLYN,11230,05/29/2014,06/03/2014,0,0,,0.117,0.016,
14221321,HOLLIS,11423,05/30/2014,07/09/2014,0,0,,0.134,0.085,
14220727,BROOKLYN,11234,05/30/2014,06/03/2014,0.006,0.009,,0.121,0.023,
14221339,BROOKLYN,11215,05/30/2014,06/03/2014,0.001,0,,0.196,0.085,
14221343,JACKSON HEIGHTS,11372,05/30/2014,07/09/2014,0,0,,0.141,0.033,
14221333,STATEN ISLAND,10306,05/31/2014,07/09/2014,0,0,,0.135,0.09,
14221332,BROOKLYN,11211,05/31/2014,07/09/2014,0,0,,0.174,0.022,
14221297,NEW YORK,10011,05/31/2014,07/09/2014,0.004,0.003,,0.078,0.047,
14221109,NEW YORK,10031,06/01/2014,07/09/2014,0,0,,0.132,0.022,
14221327,NEW YORK,10028,06/01/2014,07/09/2014,0,0,,0.227,0.086,
14300313,BROOKLYN,11223,06/02/2014,07/09/2014,0.013,0.046,0.005,0.135,0.031,0.014
14221337,NEW YORK,10128,06/02/2014,06/04/2014,0.001,0,,0.183,0.157,
14221357,STATEN ISLAND,10314,06/02/2014,07/09/2014,0,0,,0.154,0.053,
14221271,NEW YORK,10013,06/02/2014,07/09/2014,0.005,0.002,,0.144,0.135,
14221268,BROOKLYN,11215,06/02/2014,07/09/2014,0,0,,0.097,0.029,
14221220,BROOKLYN,11201,06/02/2014,06/04/2014,0,0,,0.181,0.178,
14221094,BROOKLYN,11214,06/03/2014,07/09/2014,0,0,,0.019,0.01,
12217029,BROOKLYN,11210,06/03/2014,07/09/2014,0.002,0,,0.197,0.025,
14221359,BROOKLYN,11238,06/03/2014,07/09/2014,0,0,,0.089,0.059,
14221362,HOWARD BEACH,11414,06/04/2014,07/09/2014,0,0,,0.172,0.02,
14300312,NEW YORK,10028,06/04/2014,07/09/2014,0.007,0,0,0.577,0.037,0.03
14220925,FOREST HILLS,11375,06/05/2014,06/11/2014,0,0,,0.109,0.038,
14221369,BROOKLYN,11215,06/05/2014,07/09/2014,0,0,,0.241,0.057,
14221363,NEW YORK,10003,06/05/2014,07/09/2014,0.001,0,,0.138,0.029,
14221314,NEW YORK,10065,06/05/2014,07/09/2014,0,0,,0.125,0.013,
14221235,NEW YORK,10009,06/05/2014,06/16/2014,0,0,,0.079,0.034,
14221276,BROOKLYN,11217,06/07/2014,06/13/2014,0.024,0,,0.156,0.087,
14221351,FLUSHING,11367,06/07/2014,06/17/2014,0,0,,0.002,0.11,
14221272,HOWARD BEACH,11414,06/07/2014,06/17/2014,0,0,,0.163,0.089,
14221368,NEW YORK,10013,06/09/2014,06/13/2014,0.002,0,,0.322,0.185,
14221346,BROOKLYN,11218,06/09/2014,06/13/2014,0.003,0.001,,0.206,0.021,
13219997,NEW YORK,10003,06/09/2014,06/16/2014,0,0,,0.19,0.03,
14221230,BRONX,10471,06/10/2014,06/13/2014,0.001,0,,0.216,0.076,
14221364,BROOKLYN,11222,06/10/2014,06/17/2014,0.002,0.004,,0.2,0.102,
14221386,BROOKLYN,11222,06/10/2014,06/13/2014,0,0,,0.173,0.041,
10203178,BAYSIDE,11361,06/10/2014,06/17/2014,0.002,0,,0.205,0.138,
14221354,BROOKLYN,11212,06/11/2014,06/13/2014,0,0,,0.137,0.129,
14221376,BRONX,10460,06/11/2014,06/16/2014,0.002,0,,0.19,0.038,
14221385,NEW YORK,10025,06/11/2014,06/17/2014,0,0,,0.078,0.031,
14221258,YONKERS,10701,06/11/2014,06/17/2014,0.004,0,,0.313,0.081,
14221370,REGO PARK,11374,06/12/2014,06/17/2014,0,0,,0.055,0.03,
14221393,BROOKLYN,11213,06/12/2014,06/17/2014,0,0,,0.103,0.065,
14221176,JACKSON HEIGHTS,11372,06/12/2014,06/17/2014,0.004,0.003,,0.095,0.053,
14221401,BROOKLYN,11201,06/12/2014,06/17/2014,0,0,,0.205,0.053,
14221058,NEW YORK,10280,06/13/2014,06/17/2014,0,0,,0.049,0.025,
1410225,ASTORIA,11106,06/13/2014,06/17/2014,0.015,,,0.115,,
14221309,ARVERNE,11692,06/14/2014,06/18/2014,0,0,,0.12,0.072,
14220588,STATEN ISLAND,10301,06/14/2014,06/24/2014,0.002,0,,0.163,0.024,
14221296,NEW YORK,10025,06/14/2014,06/24/2014,0.001,0,,0.23,0.221,
14221414,ELMHURST,11373,06/16/2014,06/18/2014,0,0,,0.063,0.027,
14221367,NEW YORK,10021,06/16/2014,06/18/2014,0,0,,0.032,0.012,
14221408,BROOKLYN,11234,06/16/2014,06/20/2014,0,0,,0.166,0.065,
14221388,BROOKLYN,11229,06/16/2014,06/19/2014,0,0.002,,0.182,0.146,
14221374,NEW YORK,10025,06/17/2014,06/24/2014,0.002,0,,0.067,0.013,
14221419,RICHMOND HILL,11418,06/17/2014,06/19/2014,0.001,0,,0.55,0.062,
13219556,BROOKLYN,11222,06/17/2014,06/24/2014,0,0,,0.073,0.044,
14221431,BROOKLYN,11216,06/17/2014,06/25/2014,0,0,,0.219,0.043,
14221169,FOREST HILLS,11375,06/17/2014,06/20/2014,0,0,,0.064,0.009,
14221404,NEW YORK,10025,06/17/2014,06/20/2014,0,0,,0.042,0.016,
14221421,MASPETH,11378,06/18/2014,06/23/2014,0,0,,0.064,0.022,
14221424,NEW YORK,10029,06/18/2014,06/24/2014,0,0,,0.084,0.071,
14221403,BROOKLYN,11206,06/18/2014,06/27/2014,0.007,0.004,,0.132,0.018,
14221394,BROOKLYN,11223,06/18/2014,06/24/2014,0.005,0.004,,0.095,0.018,
14221427,BROOKLYN,11201,06/19/2014,06/26/2014,0,0,,0.092,0.033,
14221252,BROOKLYN,11221,06/19/2014,06/24/2014,0,0,,0.077,0.039,
14221415,ELMHURST,11373,06/20/2014,06/24/2014,0,0,,0.113,0.032,
14221428,GLEN OAKS,11004,06/20/2014,06/24/2014,0,0,,0.117,0.06,
14221391,NEW YORK,10002,06/20/2014,06/25/2014,0,0,,0.072,0.042,
14221460,BROOKLYN,11223,06/22/2014,06/25/2014,0.008,0.019,,0.23,0.115,
14221459,BROOKLYN,11205,06/22/2014,06/30/2014,0.001,0,,0.212,0.11,
13220048,NEW YORK,10038,06/22/2014,06/30/2014,0,0,,0.049,0.028,
14221356,BROOKLYN,11217,06/22/2014,06/25/2014,0,0,,0.075,0.027,
14300316,BROOKLYN,11215,06/23/2014,06/27/2014,0.005,0.038,0.007,0.298,0.059,0.035
14221437,FLUSHING,11358,06/23/2014,06/25/2014,0.005,0.006,,0.089,0.127,
14221398,BROOKLYN,11210,06/23/2014,06/27/2014,0.016,0.002,,0.08,0.017,
14221453,EAST ELMHURST,11370,06/23/2014,07/01/2014,0.002,0,,0.138,0.023,
14221436,BELLEROSE,11426,06/23/2014,06/27/2014,0,0,,0.09,0.013,
14221396,NEW YORK,10033,06/23/2014,06/30/2014,0,0,,0.064,0.038,
14221407,NEW YORK,10025,06/24/2014,06/27/2014,0.001,0,,0.109,0.095,
14221402,BROOKLYN,11238,06/24/2014,06/30/2014,0,0,,0.218,0.074,
14221348,NEW YORK,10019,06/24/2014,07/03/2014,0.007,0.004,,0.244,0.165,
14300318,NEW YORK,10028,06/24/2014,06/27/2014,0.006,0,0,0.348,0.034,0.028
14221447,BROOKLYN,11217,06/24/2014,07/03/2014,0,0,,0.189,0.028,
14221432,NEW YORK,10022,06/24/2014,06/30/2014,0.007,0,,0.088,0.014,
14221206,BRONX,10452,06/25/2014,07/01/2014,0.065,0.005,,0.439,0.024,
14221294,BROOKLYN,11216,06/25/2014,07/01/2014,0,0,,0.239,0.042,
14221228,FLUSHING,11354,06/25/2014,07/01/2014,0,0,,0.052,0.06,
14221464,SUNNYSIDE,11104,06/26/2014,06/30/2014,0.001,0,,0.037,0.013,
14220717,BROOKLYN,11249,06/26/2014,07/01/2014,0.007,0.088,,0.052,0.017,
14221045,BROOKLYN,11215,06/26/2014,07/01/2014,0.001,0,,0.167,0.119,
14221471,WHITESTONE,11357,06/26/2014,07/02/2014,0,0,,0.203,0.158,
14221300,NEW YORK,10003,06/27/2014,07/01/2014,0.001,0,,0.135,0.054,
14221438,NEW YORK,10030,06/27/2014,07/02/2014,0,0,,0.055,0.032,
14221347,BROOKLYN,11214,06/27/2014,07/01/2014,0,0,,0.075,0.062,
14221468,NEW YORK,10022,06/28/2014,07/01/2014,0.001,0,,0.165,0.097,
14221444,BROOKLYN,11215,06/28/2014,07/03/2014,0,0,,0.189,0.15,
14300319,FOREST HILLS,11375,06/28/2014,07/02/2014,0.012,0.015,0.003,0.15,0.023,0.018
14221489,FLUSHING,11354,06/29/2014,07/03/2014,0,0,,0.065,0.01,
14221159,NEW YORK,10025,06/30/2014,07/03/2014,0,0,,0.144,0.051,
14221377,BROOKLYN,11238,06/30/2014,07/08/2014,0.009,0.025,,0.098,0.042,
14221466,BROOKLYN,11230,06/30/2014,07/08/2014,0,0,,0.076,0.041,
14221483,FOREST HILLS,11375,06/30/2014,07/07/2014,0,0,,0.171,0.121,
14221461,BROOKLYN,11201,06/30/2014,07/08/2014,0.001,0,,0.182,0.097,
12216821,RICHMOND HILL,11418,07/01/2014,07/03/2014,0,0,,0.187,0.021,
14221485,NEW YORK,10128,07/01/2014,07/09/2014,0,0,,0.144,0.061,
14221479,BROOKLYN,11216,07/03/2014,07/08/2014,0.001,0,,0.181,0.104,
14300314,BRONX,10469,07/03/2014,07/08/2014,0.006,0.023,0.003,0.183,0.031,0.02
14300320,BRONX,10465,07/03/2014,07/09/2014,0.001,0.001,0,1.578,3.218,0.654
14221494,BROOKLYN,11232,07/03/2014,07/08/2014,0,0,,0.254,0.043,
14221496,ASTORIA,11102,07/05/2014,07/07/2014,0,0,,0.056,0.132,
14221498,BROOKLYN,11212,07/05/2014,07/09/2014,0.003,0,,0.141,0.102,
13219116,FAR ROCKAWAY,11691,07/06/2014,07/10/2014,0.04,0.009,,0.236,0.029,
14221171,NEW YORK,10011,07/06/2014,07/10/2014,0,0,,0.125,0.067,
14221039,BROOKLYN,11218,07/06/2014,07/18/2014,0.002,0,,0.227,0.065,
14221500,SUNNYSIDE,11104,07/07/2014,07/11/2014,0.002,0,,0.158,0.127,
14221177,BROOKLYN,11230,07/07/2014,07/11/2014,0.001,0,,0.138,0.056,
14221469,BROOKLYN,11226,07/07/2014,07/11/2014,0.001,0,,0.051,0.022,
14221514,RIDGEWOOD,11385,07/08/2014,07/11/2014,0.003,0.003,,0.191,0.072,
14221506,FLUSHING,11355,07/08/2014,07/09/2014,0,0,,0.052,0.011,
14221513,ASTORIA,11106,07/09/2014,07/16/2014,0,0,,0.09,0.04,
12216619,NEW YORK,10025,07/09/2014,07/11/2014,0.013,0,,0.798,0.011,
14221490,BROOKLYN,11222,07/10/2014,07/15/2014,0,0,,0.118,0.014,
14221522,BROOKLYN,11201,07/10/2014,07/14/2014,0,0,,0.109,0.016,
14221251,BROOKLYN,11226,07/10/2014,07/18/2014,0,0,,0.212,0.055,
14221510,JAMAICA,11433,07/10/2014,07/14/2014,0,0,,0.052,0.01,
13220294,BROOKLYN,11238,07/11/2014,07/17/2014,0,0,,0.165,0.046,
14221526,NEW YORK,10024,07/12/2014,07/17/2014,0.002,0,,0.158,0.025,
14221397,BRONX,10469,07/12/2014,07/16/2014,0.002,0.004,,0.344,0.363,
14221518,NEW YORK,10040,07/13/2014,07/16/2014,0,0,,0.117,0.015,
14221360,NEW YORK,10025,07/13/2014,07/17/2014,0.001,0,,0.058,0.027,
14221418,ASTORIA,11105,07/15/2014,07/17/2014,0.002,0.001,,0.248,0.014,
14221366,BROOKLYN,11201,07/16/2014,07/23/2014,0.002,0,,0.267,0.088,
14221541,BROOKLYN,11249,07/16/2014,07/24/2014,0,0,,0.242,0.064,
14221501,NEW YORK,10014,07/17/2014,07/21/2014,0.002,0,,0.072,0.013,
13220350,BROOKLYN,11234,07/17/2014,07/25/2014,0.006,0.009,,0.126,0.088,
14221542,RIDGEWOOD,11385,07/18/2014,07/29/2014,,0,,,0.139,
14221546,NEW YORK,10012,07/18/2014,07/24/2014,0.068,0.001,,0.851,0.018,
14221069,NEW YORK,10023,07/19/2014,07/23/2014,0,0,,0.127,0.093,
14221567,NEW YORK,10014,07/19/2014,07/24/2014,0,0,,0.148,0.098,
14221586,BROOKLYN,11215,07/20/2014,07/28/2014,0.009,0.007,,0.175,0.017,
14221578,NEW YORK,10023,07/20/2014,07/28/2014,0,0,,0.241,0.206,
14221517,BROOKLYN,11233,07/20/2014,07/28/2014,0.004,0,,0.269,0.09,
14221558,JACKSON HEIGHTS,11372,07/20/2014,07/24/2014,0.001,0.001,,0.019,0.007,
14221454,BROOKLYN,11217,07/21/2014,07/29/2014,0,0,,0.078,0.036,
14221456,BROOKLYN,11222,07/21/2014,07/25/2014,0,0,,0.066,0.014,
14221537,JACKSON HEIGHTS,11372,07/21/2014,07/24/2014,0,0,,0.038,0.019,
14221581,NEW YORK,10025,07/22/2014,07/28/2014,0.001,0,,0.09,0.029,
14221111,NEW YORK,10016,07/22/2014,07/23/2014,0,0,,0.227,0.086,
14221451,NEW YORK,10128,07/22/2014,07/23/2014,0,0,,0.132,0.123,
14221538,BROOKLYN,11219,07/23/2014,08/04/2014,0.004,0.004,,0.023,0.02,
14221561,BROOKLYN,11238,07/24/2014,07/30/2014,0.002,0,,0.151,0.113,
14221592,BROOKLYN,11220,07/24/2014,07/28/2014,0,0,,0.034,0.027,
14221467,BROOKLYN,11237,07/24/2014,07/29/2014,0.004,0.005,,0.172,0.082,
14300315,BROOKLYN,11220,07/24/2014,07/31/2014,0.093,0.011,0.022,1.101,0.168,0.071
14221533,JACKSON HEIGHTS,11372,07/25/2014,07/28/2014,0.01,0.014,,0.064,0.019,
14221523,BROOKLYN,11231,07/25/2014,07/28/2014,0,0,,0.091,0.029,
14221596,BROOKLYN,11223,07/25/2014,07/30/2014,0.002,0,,0.17,0.09,
14221579,BRONX,10451,07/25/2014,07/28/2014,0,0,,0.146,0.051,
1410052,RICHMOND HILL,11418,07/25/2014,07/31/2014,0,,,0.096,,
13219298,BROOKLYN,11229,07/25/2014,07/31/2014,0,0,,0.09,0.069,
14221594,SOUTH RICHMOND HILL,11419,07/26/2014,07/28/2014,0,0,,0.126,0.02,
14221121,NEW YORK,10037,07/26/2014,07/31/2014,0.001,0,,0.128,0.046,
14221623,OZONE PARK,11417,07/27/2014,07/30/2014,0,0,,0.115,0.091,
14221609,NEW YORK,10018,07/27/2014,07/31/2014,0,0,,0.111,0.083,
14221587,BROOKLYN,11225,07/27/2014,08/04/2014,0,0,,0.188,0.103,
14221601,BROOKLYN,11234,07/27/2014,08/04/2014,0.002,0,,0.169,0.098,
14221627,BROOKLYN,11222,07/27/2014,07/29/2014,0.001,0,,0.131,0.051,
14221598,BROOKLYN,11215,07/27/2014,07/30/2014,0,0,,0.17,0.07,
14221603,LITTLE NECK,11362,07/28/2014,07/30/2014,0.003,0,,0.815,0.029,
14221602,BROOKLYN,11234,07/28/2014,08/04/2014,0.011,0.006,,0.147,0.017,
14221422,FRESH MEADOWS,11365,07/28/2014,07/31/2014,0.001,0,,0.147,0.068,
14221618,NEW YORK,10009,07/28/2014,08/04/2014,0,0,,0.091,0.025,
14221632,BROOKLYN,11214,07/30/2014,08/08/2014,,0.004,,,0.131,
14221622,BROOKLYN,11229,07/30/2014,08/01/2014,0.022,0.024,,0.113,0.038,
14221616,BROOKLYN,11216,07/30/2014,08/01/2014,0,0,,0.159,0.092,
14221607,BROOKLYN,11230,07/30/2014,08/01/2014,0.013,0.013,,0.063,0.015,
14221499,BROOKLYN,11215,07/30/2014,07/31/2014,0,0,,0.229,0.139,
14221610,NEW YORK,10022,07/30/2014,08/01/2014,0.002,0.001,,0.132,0.072,
14221244,NEW YORK,10025,07/30/2014,08/11/2014,2.015,0.047,,0.34,0.042,
14221641,NEW YORK,10022,07/30/2014,08/04/2014,0,0,,0.11,0.092,
14221614,BRONX,10463,07/31/2014,08/06/2014,0.017,0.047,,0.128,0.034,
14221573,BRONX,10457,08/01/2014,08/04/2014,0.001,0,,0.082,0.014,
14221442,GLEN OAKS,11004,08/02/2014,08/07/2014,0,0,,0.187,0.041,
14221646,NEW YORK,10022,08/02/2014,08/06/2014,0,0,,0.078,0.043,
14221631,FAR ROCKAWAY,11691,08/02/2014,08/08/2014,0,0,,0.129,0.055,
12216315,BROOKLYN,11201,08/03/2014,08/11/2014,0,0,,0.154,0.042,
14221652,NEW YORK,10024,08/04/2014,08/08/2014,0,0,,0.028,0.011,
14221677,WOODHAVEN,11421,08/04/2014,08/08/2014,0.002,0,,0.113,0.022,
14221664,BROOKLYN,11215,08/04/2014,08/08/2014,0,0,,0.246,0.041,
14221679,BROOKLYN,11215,08/04/2014,08/06/2014,0,0,,0.142,0.037,
14221667,ASTORIA,11102,08/04/2014,08/08/2014,0.001,0,,0.237,0.053,
14221535,BROOKLYN,11205,08/05/2014,08/08/2014,0,0,,0.251,0.113,
14221666,NEW YORK,10019,08/05/2014,08/06/2014,0,0,,0.117,0.03,
14221570,BROOKLYN,11215,08/05/2014,08/08/2014,0,0,,0.163,0.045,
14221672,STATEN ISLAND,10302,08/05/2014,08/08/2014,0.025,0.011,,0.045,0.153,
14221488,NEW YORK,10023,08/05/2014,08/11/2014,0,0,,0.09,0.025,
14221669,BAYSIDE,11360,08/06/2014,08/08/2014,0,0,,0.173,0.046,
14221361,NEW YORK,10033,08/07/2014,08/12/2014,0,0,,0.086,0.008,
10200663,STATEN ISLAND,10303,08/07/2014,08/12/2014,0,0,,0.09,0.019,
14221536,NEW YORK,10019,08/08/2014,08/13/2014,0,0,,0.091,0.021,
14221524,LONG ISLAND CITY,11101,08/09/2014,08/13/2014,0.003,0.003,,0.013,0.008,
14221698,NEW YORK,10075,08/09/2014,08/13/2014,0,0,,0.173,0.091,
14221691,NEW YORK,10025,08/10/2014,08/18/2014,0,0,,0.077,0.051,
14221714,NEW YORK,10024,08/10/2014,08/20/2014,0,0,,0.107,0.047,
14221638,BRONX,10467,08/10/2014,08/15/2014,0,0,,0.038,0.011,
11212321,BROOKLYN,11220,08/11/2014,08/19/2014,0,0,,0.163,0.08,
14221713,FLUSHING,11367,08/11/2014,08/14/2014,0,0,,0.131,0.117,
14221491,BROOKLYN,11233,08/12/2014,08/18/2014,0,0,,0.079,0.016,
14221178,MIDDLE VILLAGE,11379,08/12/2014,08/13/2014,0,0,,0.182,0.017,
12217640,BROOKLYN,11221,08/12/2014,08/13/2014,0,0,,0.23,0.056,
14221685,RIDGEWOOD,11385,08/12/2014,08/15/2014,0.007,0.006,,0.116,0.021,
14221634,BRONX,10467,08/13/2014,08/20/2014,0,0,,0.172,0.156,
